Epoch 1/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.314e-01, MSE = 2.501e-07, exotic = 1.6780e-01, time = 0.78
Iteration 2/20 | SDE loss = 3.687e-01, MSE = 3.052e-07, exotic = 1.6908e-01, time = 0.78
Iteration 3/20 | SDE loss = 3.355e-01, MSE = 2.560e-07, exotic = 1.6808e-01, time = 0.78
Iteration 4/20 | SDE loss = 3.558e-01, MSE = 2.883e-07, exotic = 1.6715e-01, time = 0.78
Iteration 5/20 | SDE loss = 3.445e-01, MSE = 2.688e-07, exotic = 1.6868e-01, time = 0.78
Iteration 6/20 | SDE loss = 3.622e-01, MSE = 2.957e-07, exotic = 1.6878e-01, time = 0.78
Iteration 7/20 | SDE loss = 4.782e-01, MSE = 4.755e-07, exotic = 1.6671e-01, time = 0.77
Iteration 8/20 | SDE loss = 3.281e-01, MSE = 2.433e-07, exotic = 1.6893e-01, time = 0.77
Iteration 9/20 | SDE loss = 3.876e-01, MSE = 3.332e-07, exotic = 1.6957e-01, time = 0.78
Iteration 10/20 | SDE loss = 3.530e-01, MSE = 2.826e-07, exotic = 1.6813e-01, time = 0.79
Iteration 11/20 | SDE loss = 3.597e-01, MSE = 2.933e-07, exotic = 1.6785e-01, time = 0.78
Iteration 12/20 | SDE loss = 3.987e-01, MSE = 3.509e-07, exotic = 1.6901e-01, time = 0.78
Iteration 13/20 | SDE loss = 3.253e-01, MSE = 2.410e-07, exotic = 1.6771e-01, time = 0.77
Iteration 14/20 | SDE loss = 3.573e-01, MSE = 2.906e-07, exotic = 1.6716e-01, time = 0.79
Iteration 15/20 | SDE loss = 3.415e-01, MSE = 2.646e-07, exotic = 1.6845e-01, time = 0.79
Iteration 16/20 | SDE loss = 3.433e-01, MSE = 2.682e-07, exotic = 1.6791e-01, time = 0.78
Iteration 17/20 | SDE loss = 3.654e-01, MSE = 3.034e-07, exotic = 1.6693e-01, time = 0.78
Iteration 18/20 | SDE loss = 3.305e-01, MSE = 2.490e-07, exotic = 1.6768e-01, time = 0.78
Iteration 19/20 | SDE loss = 3.612e-01, MSE = 2.959e-07, exotic = 1.6768e-01, time = 0.79
Iteration 20/20 | SDE loss = 3.471e-01, MSE = 2.761e-07, exotic = 1.6647e-01, time = 0.79
Epoch 208/1000 | SDE average MSE = 2.916e-07, time = 15.63
Epoch 208/1000 | Update of (lambda_, c) to (6.556e+05, 1.049e+10)
Epoch 209/1000 | SDE training launched
Iteration 1/20 | SDE loss = 4.003e-01, MSE = 3.562e-07, exotic = 1.6609e-01, time = 0.77
Iteration 2/20 | SDE loss = 3.977e-01, MSE = 3.483e-07, exotic = 1.6873e-01, time = 0.78
Iteration 3/20 | SDE loss = 3.280e-01, MSE = 2.439e-07, exotic = 1.6774e-01, time = 0.78
Iteration 4/20 | SDE loss = 3.658e-01, MSE = 3.023e-07, exotic = 1.6718e-01, time = 0.77
Iteration 5/20 | SDE loss = 3.290e-01, MSE = 2.461e-07, exotic = 1.6738e-01, time = 0.78
Iteration 6/20 | SDE loss = 3.932e-01, MSE = 3.424e-07, exotic = 1.6814e-01, time = 0.78
Iteration 7/20 | SDE loss = 3.381e-01, MSE = 2.596e-07, exotic = 1.6749e-01, time = 0.78
Iteration 8/20 | SDE loss = 3.294e-01, MSE = 2.478e-07, exotic = 1.6670e-01, time = 0.77
Iteration 9/20 | SDE loss = 3.123e-01, MSE = 2.215e-07, exotic = 1.6684e-01, time = 0.77
Iteration 10/20 | SDE loss = 3.398e-01, MSE = 2.630e-07, exotic = 1.6701e-01, time = 0.77
Iteration 11/20 | SDE loss = 3.213e-01, MSE = 2.361e-07, exotic = 1.6627e-01, time = 0.78
Iteration 12/20 | SDE loss = 3.228e-01, MSE = 2.369e-07, exotic = 1.6714e-01, time = 0.78
Iteration 13/20 | SDE loss = 3.357e-01, MSE = 2.571e-07, exotic = 1.6679e-01, time = 0.78
Iteration 14/20 | SDE loss = 3.137e-01, MSE = 2.232e-07, exotic = 1.6710e-01, time = 0.77
Iteration 15/20 | SDE loss = 3.226e-01, MSE = 2.377e-07, exotic = 1.6642e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.289e-01, MSE = 2.458e-07, exotic = 1.6744e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.164e-01, MSE = 2.272e-07, exotic = 1.6721e-01, time = 0.78
Iteration 18/20 | SDE loss = 3.020e-01, MSE = 2.060e-07, exotic = 1.6670e-01, time = 0.78
Iteration 19/20 | SDE loss = 3.481e-01, MSE = 2.767e-07, exotic = 1.6632e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.676e-01, MSE = 3.073e-07, exotic = 1.6561e-01, time = 0.78
Epoch 209/1000 | SDE average MSE = 2.643e-07, time = 15.52
Epoch 210/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.920e-01, MSE = 3.404e-07, exotic = 1.6824e-01, time = 0.76
Iteration 2/20 | SDE loss = 3.305e-01, MSE = 2.489e-07, exotic = 1.6694e-01, time = 0.76
Iteration 3/20 | SDE loss = 3.232e-01, MSE = 2.386e-07, exotic = 1.6654e-01, time = 0.78
Iteration 4/20 | SDE loss = 3.228e-01, MSE = 2.362e-07, exotic = 1.6770e-01, time = 0.77
Iteration 5/20 | SDE loss = 3.146e-01, MSE = 2.247e-07, exotic = 1.6704e-01, time = 0.79
Iteration 6/20 | SDE loss = 3.603e-01, MSE = 2.950e-07, exotic = 1.6648e-01, time = 0.78
Iteration 7/20 | SDE loss = 3.614e-01, MSE = 2.952e-07, exotic = 1.6739e-01, time = 0.78
Iteration 8/20 | SDE loss = 3.273e-01, MSE = 2.435e-07, exotic = 1.6742e-01, time = 0.77
Iteration 9/20 | SDE loss = 4.529e-01, MSE = 4.363e-07, exotic = 1.6593e-01, time = 0.79
Iteration 10/20 | SDE loss = 3.663e-01, MSE = 3.013e-07, exotic = 1.6834e-01, time = 0.76
Iteration 11/20 | SDE loss = 3.514e-01, MSE = 2.801e-07, exotic = 1.6731e-01, time = 0.77
Iteration 12/20 | SDE loss = 3.778e-01, MSE = 3.227e-07, exotic = 1.6573e-01, time = 0.78
Iteration 13/20 | SDE loss = 3.099e-01, MSE = 2.186e-07, exotic = 1.6635e-01, time = 0.77
Iteration 14/20 | SDE loss = 3.712e-01, MSE = 3.104e-07, exotic = 1.6726e-01, time = 0.79
Iteration 15/20 | SDE loss = 3.266e-01, MSE = 2.442e-07, exotic = 1.6616e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.321e-01, MSE = 2.526e-07, exotic = 1.6616e-01, time = 0.78
Iteration 17/20 | SDE loss = 3.248e-01, MSE = 2.401e-07, exotic = 1.6705e-01, time = 0.78
Iteration 18/20 | SDE loss = 3.355e-01, MSE = 2.585e-07, exotic = 1.6568e-01, time = 0.79
Iteration 19/20 | SDE loss = 3.274e-01, MSE = 2.440e-07, exotic = 1.6706e-01, time = 0.78
Iteration 20/20 | SDE loss = 3.501e-01, MSE = 2.787e-07, exotic = 1.6701e-01, time = 0.77
Epoch 210/1000 | SDE average MSE = 2.755e-07, time = 15.54
Epoch 210/1000 | Update of (lambda_, c) to (6.585e+05, 1.049e+10)
Epoch 211/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.167e-01, MSE = 2.284e-07, exotic = 1.6600e-01, time = 0.77
Iteration 2/20 | SDE loss = 3.824e-01, MSE = 3.301e-07, exotic = 1.6452e-01, time = 0.78
Iteration 3/20 | SDE loss = 3.497e-01, MSE = 2.783e-07, exotic = 1.6608e-01, time = 0.78
Iteration 4/20 | SDE loss = 3.310e-01, MSE = 2.494e-07, exotic = 1.6643e-01, time = 0.78
Iteration 5/20 | SDE loss = 3.180e-01, MSE = 2.311e-07, exotic = 1.6558e-01, time = 0.77
Iteration 6/20 | SDE loss = 3.659e-01, MSE = 3.021e-07, exotic = 1.6652e-01, time = 0.79
Iteration 7/20 | SDE loss = 3.341e-01, MSE = 2.525e-07, exotic = 1.6754e-01, time = 0.78
Iteration 8/20 | SDE loss = 3.457e-01, MSE = 2.703e-07, exotic = 1.6735e-01, time = 0.78
Iteration 9/20 | SDE loss = 4.069e-01, MSE = 3.655e-07, exotic = 1.6553e-01, time = 0.79
Iteration 10/20 | SDE loss = 3.297e-01, MSE = 2.470e-07, exotic = 1.6674e-01, time = 0.78
Iteration 11/20 | SDE loss = 3.503e-01, MSE = 2.775e-07, exotic = 1.6716e-01, time = 0.77
Iteration 12/20 | SDE loss = 3.863e-01, MSE = 3.346e-07, exotic = 1.6536e-01, time = 0.77
Iteration 13/20 | SDE loss = 3.041e-01, MSE = 2.083e-07, exotic = 1.6669e-01, time = 0.78
Iteration 14/20 | SDE loss = 3.550e-01, MSE = 2.850e-07, exotic = 1.6694e-01, time = 0.78
Iteration 15/20 | SDE loss = 3.440e-01, MSE = 2.694e-07, exotic = 1.6621e-01, time = 0.78
Iteration 16/20 | SDE loss = 3.271e-01, MSE = 2.437e-07, exotic = 1.6630e-01, time = 0.78
Iteration 17/20 | SDE loss = 3.683e-01, MSE = 3.054e-07, exotic = 1.6665e-01, time = 0.79
Iteration 18/20 | SDE loss = 3.120e-01, MSE = 2.205e-07, exotic = 1.6657e-01, time = 0.78
Iteration 19/20 | SDE loss = 3.639e-01, MSE = 3.002e-07, exotic = 1.6571e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.664e-01, MSE = 3.017e-07, exotic = 1.6732e-01, time = 0.78
Epoch 211/1000 | SDE average MSE = 2.750e-07, time = 15.59
Epochs 201 - 211 | SDE loss: 2.669e-07 -> 2.750e-07 | CV loss: 5.208e-02 -> 5.163e-02 | elapsed time: 317.54
Epoch 1 - 211 | elapsed time: 3502.35
Epoch 212/1000 | CV training launched
Iteration 1/20 | CV loss = 5.076e-02, time = 0.80
Iteration 2/20 | CV loss = 5.224e-02, time = 0.79
Iteration 3/20 | CV loss = 5.086e-02, time = 0.79
Iteration 4/20 | CV loss = 4.971e-02, time = 0.80
Iteration 5/20 | CV loss = 5.021e-02, time = 0.80
Iteration 6/20 | CV loss = 4.974e-02, time = 0.80
Iteration 7/20 | CV loss = 5.163e-02, time = 0.79
Iteration 8/20 | CV loss = 5.097e-02, time = 0.80
Iteration 9/20 | CV loss = 4.940e-02, time = 0.79
Iteration 10/20 | CV loss = 5.041e-02, time = 0.79
Iteration 11/20 | CV loss = 5.052e-02, time = 0.80
Iteration 12/20 | CV loss = 5.269e-02, time = 0.80
Iteration 13/20 | CV loss = 5.029e-02, time = 0.79
Iteration 14/20 | CV loss = 5.029e-02, time = 0.80
Iteration 15/20 | CV loss = 4.921e-02, time = 0.80
Iteration 16/20 | CV loss = 4.996e-02, time = 0.80
Iteration 17/20 | CV loss = 5.070e-02, time = 0.80
Iteration 18/20 | CV loss = 4.909e-02, time = 0.80
Iteration 19/20 | CV loss = 5.052e-02, time = 0.80
Iteration 20/20 | CV loss = 4.893e-02, time = 0.79
Epoch 212/1000 | CV average loss = 5.041e-02, time = 15.92
Epoch 213/1000 | CV training launched
Iteration 1/20 | CV loss = 4.918e-02, time = 0.79
Iteration 2/20 | CV loss = 4.935e-02, time = 0.79
Iteration 3/20 | CV loss = 4.835e-02, time = 0.79
Iteration 4/20 | CV loss = 4.940e-02, time = 0.79
Iteration 5/20 | CV loss = 5.018e-02, time = 0.79
Iteration 6/20 | CV loss = 4.922e-02, time = 0.79
Iteration 7/20 | CV loss = 4.989e-02, time = 0.79
Iteration 8/20 | CV loss = 4.946e-02, time = 0.80
Iteration 9/20 | CV loss = 4.956e-02, time = 0.80
Iteration 10/20 | CV loss = 4.898e-02, time = 0.80
Iteration 11/20 | CV loss = 4.875e-02, time = 0.80
Iteration 12/20 | CV loss = 4.953e-02, time = 0.79
Iteration 13/20 | CV loss = 4.836e-02, time = 0.79
Iteration 14/20 | CV loss = 4.852e-02, time = 0.79
Iteration 15/20 | CV loss = 4.877e-02, time = 0.79
Iteration 16/20 | CV loss = 4.832e-02, time = 0.80
Iteration 17/20 | CV loss = 4.871e-02, time = 0.80
Iteration 18/20 | CV loss = 4.946e-02, time = 0.80
Iteration 19/20 | CV loss = 4.868e-02, time = 0.80
Iteration 20/20 | CV loss = 4.938e-02, time = 0.80
Epoch 213/1000 | CV average loss = 4.910e-02, time = 15.91
Epoch 214/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.334e-01, MSE = 2.525e-07, exotic = 1.6681e-01, time = 0.78
Iteration 2/20 | SDE loss = 4.199e-01, MSE = 3.859e-07, exotic = 1.6506e-01, time = 0.77
Iteration 3/20 | SDE loss = 3.258e-01, MSE = 2.407e-07, exotic = 1.6699e-01, time = 0.77
Iteration 4/20 | SDE loss = 4.223e-01, MSE = 3.856e-07, exotic = 1.6762e-01, time = 0.77
Iteration 5/20 | SDE loss = 5.085e-01, MSE = 5.197e-07, exotic = 1.6487e-01, time = 0.77
Iteration 6/20 | SDE loss = 3.220e-01, MSE = 2.361e-07, exotic = 1.6626e-01, time = 0.77
Iteration 7/20 | SDE loss = 4.232e-01, MSE = 3.873e-07, exotic = 1.6739e-01, time = 0.77
Iteration 8/20 | SDE loss = 3.439e-01, MSE = 2.704e-07, exotic = 1.6542e-01, time = 0.80
Iteration 9/20 | SDE loss = 3.488e-01, MSE = 2.774e-07, exotic = 1.6577e-01, time = 0.80
Iteration 10/20 | SDE loss = 3.881e-01, MSE = 3.352e-07, exotic = 1.6684e-01, time = 0.80
Iteration 11/20 | SDE loss = 3.123e-01, MSE = 2.220e-07, exotic = 1.6587e-01, time = 0.81
Iteration 12/20 | SDE loss = 3.599e-01, MSE = 2.957e-07, exotic = 1.6475e-01, time = 0.79
Iteration 13/20 | SDE loss = 3.324e-01, MSE = 2.523e-07, exotic = 1.6590e-01, time = 0.78
Iteration 14/20 | SDE loss = 3.769e-01, MSE = 3.195e-07, exotic = 1.6599e-01, time = 0.78
Iteration 15/20 | SDE loss = 3.955e-01, MSE = 3.490e-07, exotic = 1.6501e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.121e-01, MSE = 2.210e-07, exotic = 1.6628e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.310e-01, MSE = 2.496e-07, exotic = 1.6634e-01, time = 0.77
Iteration 18/20 | SDE loss = 3.286e-01, MSE = 2.466e-07, exotic = 1.6594e-01, time = 0.77
Iteration 19/20 | SDE loss = 3.536e-01, MSE = 2.858e-07, exotic = 1.6505e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.359e-01, MSE = 2.565e-07, exotic = 1.6659e-01, time = 0.77
Epoch 214/1000 | SDE average MSE = 2.994e-07, time = 15.58
Epoch 215/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.336e-01, MSE = 2.521e-07, exotic = 1.6728e-01, time = 0.77
Iteration 2/20 | SDE loss = 3.398e-01, MSE = 2.634e-07, exotic = 1.6597e-01, time = 0.77
Iteration 3/20 | SDE loss = 3.689e-01, MSE = 3.079e-07, exotic = 1.6570e-01, time = 0.77
Iteration 4/20 | SDE loss = 4.375e-01, MSE = 4.078e-07, exotic = 1.6808e-01, time = 0.77
Iteration 5/20 | SDE loss = 3.328e-01, MSE = 2.526e-07, exotic = 1.6612e-01, time = 0.77
Iteration 6/20 | SDE loss = 3.451e-01, MSE = 2.707e-07, exotic = 1.6644e-01, time = 0.77
Iteration 7/20 | SDE loss = 3.563e-01, MSE = 2.853e-07, exotic = 1.6797e-01, time = 0.76
Iteration 8/20 | SDE loss = 3.148e-01, MSE = 2.233e-07, exotic = 1.6750e-01, time = 0.77
Iteration 9/20 | SDE loss = 3.839e-01, MSE = 3.304e-07, exotic = 1.6575e-01, time = 0.77
Iteration 10/20 | SDE loss = 3.275e-01, MSE = 2.428e-07, exotic = 1.6731e-01, time = 0.77
Iteration 11/20 | SDE loss = 3.591e-01, MSE = 2.900e-07, exotic = 1.6768e-01, time = 0.77
Iteration 12/20 | SDE loss = 3.254e-01, MSE = 2.409e-07, exotic = 1.6643e-01, time = 0.77
Iteration 13/20 | SDE loss = 3.327e-01, MSE = 2.518e-07, exotic = 1.6653e-01, time = 0.78
Iteration 14/20 | SDE loss = 3.267e-01, MSE = 2.417e-07, exotic = 1.6723e-01, time = 0.77
Iteration 15/20 | SDE loss = 3.635e-01, MSE = 2.958e-07, exotic = 1.6827e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.721e-01, MSE = 3.117e-07, exotic = 1.6633e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.205e-01, MSE = 2.324e-07, exotic = 1.6716e-01, time = 0.77
Iteration 18/20 | SDE loss = 3.209e-01, MSE = 2.318e-07, exotic = 1.6798e-01, time = 0.77
Iteration 19/20 | SDE loss = 3.042e-01, MSE = 2.070e-07, exotic = 1.6773e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.598e-01, MSE = 2.917e-07, exotic = 1.6730e-01, time = 0.77
Epoch 215/1000 | SDE average MSE = 2.716e-07, time = 15.41
Epoch 215/1000 | Update of (lambda_, c) to (6.615e+05, 1.049e+10)
Epoch 216/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.412e-01, MSE = 2.603e-07, exotic = 1.6866e-01, time = 0.77
Iteration 2/20 | SDE loss = 3.019e-01, MSE = 2.026e-07, exotic = 1.6765e-01, time = 0.77
Iteration 3/20 | SDE loss = 3.262e-01, MSE = 2.402e-07, exotic = 1.6702e-01, time = 0.77
Iteration 4/20 | SDE loss = 3.146e-01, MSE = 2.219e-07, exotic = 1.6748e-01, time = 0.78
Iteration 5/20 | SDE loss = 2.998e-01, MSE = 2.002e-07, exotic = 1.6718e-01, time = 0.78
Iteration 6/20 | SDE loss = 3.396e-01, MSE = 2.613e-07, exotic = 1.6634e-01, time = 0.78
Iteration 7/20 | SDE loss = 3.092e-01, MSE = 2.142e-07, exotic = 1.6726e-01, time = 0.78
Iteration 8/20 | SDE loss = 3.335e-01, MSE = 2.499e-07, exotic = 1.6785e-01, time = 0.77
Iteration 9/20 | SDE loss = 3.110e-01, MSE = 2.153e-07, exotic = 1.6834e-01, time = 0.77
Iteration 10/20 | SDE loss = 3.321e-01, MSE = 2.489e-07, exotic = 1.6713e-01, time = 0.77
Iteration 11/20 | SDE loss = 3.302e-01, MSE = 2.448e-07, exotic = 1.6797e-01, time = 0.77
Iteration 12/20 | SDE loss = 3.189e-01, MSE = 2.294e-07, exotic = 1.6692e-01, time = 0.80
Iteration 13/20 | SDE loss = 3.133e-01, MSE = 2.189e-07, exotic = 1.6824e-01, time = 0.80
Iteration 14/20 | SDE loss = 2.924e-01, MSE = 1.898e-07, exotic = 1.6661e-01, time = 0.79
Iteration 15/20 | SDE loss = 3.237e-01, MSE = 2.376e-07, exotic = 1.6619e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.286e-01, MSE = 2.422e-07, exotic = 1.6804e-01, time = 0.77
Iteration 17/20 | SDE loss = 2.977e-01, MSE = 1.967e-07, exotic = 1.6734e-01, time = 0.77
Iteration 18/20 | SDE loss = 3.329e-01, MSE = 2.517e-07, exotic = 1.6604e-01, time = 0.77
Iteration 19/20 | SDE loss = 3.013e-01, MSE = 2.028e-07, exotic = 1.6693e-01, time = 0.77
Iteration 20/20 | SDE loss = 2.995e-01, MSE = 1.982e-07, exotic = 1.6814e-01, time = 0.77
Epoch 216/1000 | Checkpoint 2e-07 reached. Model NeuralLVModel_lowerbound_2e-07.pt saved.
Epoch 216/1000 | SDE average MSE = 2.263e-07, time = 15.54
Epoch 217/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.061e-01, MSE = 2.099e-07, exotic = 1.6705e-01, time = 0.77
Iteration 2/20 | SDE loss = 2.945e-01, MSE = 1.922e-07, exotic = 1.6714e-01, time = 0.77
Iteration 3/20 | SDE loss = 3.026e-01, MSE = 2.047e-07, exotic = 1.6702e-01, time = 0.77
Iteration 4/20 | SDE loss = 2.888e-01, MSE = 1.840e-07, exotic = 1.6697e-01, time = 0.77
Iteration 5/20 | SDE loss = 2.954e-01, MSE = 1.939e-07, exotic = 1.6697e-01, time = 0.79
Iteration 6/20 | SDE loss = 3.025e-01, MSE = 2.050e-07, exotic = 1.6671e-01, time = 0.77
Iteration 7/20 | SDE loss = 3.008e-01, MSE = 2.036e-07, exotic = 1.6591e-01, time = 0.78
Iteration 8/20 | SDE loss = 3.031e-01, MSE = 2.067e-07, exotic = 1.6613e-01, time = 0.77
Iteration 9/20 | SDE loss = 3.813e-01, MSE = 3.198e-07, exotic = 1.6923e-01, time = 0.78
Iteration 10/20 | SDE loss = 3.138e-01, MSE = 2.218e-07, exotic = 1.6682e-01, time = 0.77
Iteration 11/20 | SDE loss = 2.892e-01, MSE = 1.851e-07, exotic = 1.6664e-01, time = 0.78
Iteration 12/20 | SDE loss = 2.966e-01, MSE = 1.950e-07, exotic = 1.6738e-01, time = 0.77
Iteration 13/20 | SDE loss = 2.905e-01, MSE = 1.858e-07, exotic = 1.6740e-01, time = 0.77
Iteration 14/20 | SDE loss = 2.881e-01, MSE = 1.838e-07, exotic = 1.6629e-01, time = 0.77
Iteration 15/20 | SDE loss = 3.253e-01, MSE = 2.411e-07, exotic = 1.6556e-01, time = 0.77
Iteration 16/20 | SDE loss = 3.016e-01, MSE = 2.025e-07, exotic = 1.6744e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.124e-01, MSE = 2.183e-07, exotic = 1.6775e-01, time = 0.77
Iteration 18/20 | SDE loss = 3.610e-01, MSE = 2.943e-07, exotic = 1.6586e-01, time = 0.78
Iteration 19/20 | SDE loss = 2.981e-01, MSE = 1.978e-07, exotic = 1.6698e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.109e-01, MSE = 2.174e-07, exotic = 1.6684e-01, time = 0.78
Epoch 217/1000 | SDE average MSE = 2.131e-07, time = 15.48
Epoch 217/1000 | Update of (lambda_, c) to (6.638e+05, 1.049e+10)
Epoch 218/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.480e-01, MSE = 2.737e-07, exotic = 1.6590e-01, time = 0.77
Iteration 2/20 | SDE loss = 3.437e-01, MSE = 2.643e-07, exotic = 1.6783e-01, time = 0.78
Iteration 3/20 | SDE loss = 2.894e-01, MSE = 1.831e-07, exotic = 1.6769e-01, time = 0.77
Iteration 4/20 | SDE loss = 3.792e-01, MSE = 3.202e-07, exotic = 1.6606e-01, time = 0.77
Iteration 5/20 | SDE loss = 3.385e-01, MSE = 2.565e-07, exotic = 1.6789e-01, time = 0.77
Iteration 6/20 | SDE loss = 2.953e-01, MSE = 1.936e-07, exotic = 1.6662e-01, time = 0.77
Iteration 7/20 | SDE loss = 3.040e-01, MSE = 2.081e-07, exotic = 1.6563e-01, time = 0.77
Iteration 8/20 | SDE loss = 3.220e-01, MSE = 2.343e-07, exotic = 1.6619e-01, time = 0.77
Iteration 9/20 | SDE loss = 2.883e-01, MSE = 1.837e-07, exotic = 1.6619e-01, time = 0.77
Iteration 10/20 | SDE loss = 3.111e-01, MSE = 2.185e-07, exotic = 1.6574e-01, time = 0.77
Iteration 11/20 | SDE loss = 3.278e-01, MSE = 2.411e-07, exotic = 1.6743e-01, time = 0.78
Iteration 12/20 | SDE loss = 2.927e-01, MSE = 1.895e-07, exotic = 1.6671e-01, time = 0.77
Iteration 13/20 | SDE loss = 3.033e-01, MSE = 2.063e-07, exotic = 1.6614e-01, time = 0.77
Iteration 14/20 | SDE loss = 2.924e-01, MSE = 1.891e-07, exotic = 1.6668e-01, time = 0.77
Iteration 15/20 | SDE loss = 3.274e-01, MSE = 2.408e-07, exotic = 1.6729e-01, time = 0.78
Iteration 16/20 | SDE loss = 3.638e-01, MSE = 2.983e-07, exotic = 1.6530e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.583e-01, MSE = 2.879e-07, exotic = 1.6678e-01, time = 0.77
Iteration 18/20 | SDE loss = 3.227e-01, MSE = 2.365e-07, exotic = 1.6546e-01, time = 0.78
Iteration 19/20 | SDE loss = 3.284e-01, MSE = 2.434e-07, exotic = 1.6653e-01, time = 0.77
Iteration 20/20 | SDE loss = 3.360e-01, MSE = 2.535e-07, exotic = 1.6741e-01, time = 0.77
Epoch 218/1000 | SDE average MSE = 2.361e-07, time = 15.45
Epoch 219/1000 | SDE training launched
Iteration 1/20 | SDE loss = 3.301e-01, MSE = 2.441e-07, exotic = 1.6772e-01, time = 0.77
Iteration 2/20 | SDE loss = 4.294e-01, MSE = 3.962e-07, exotic = 1.6552e-01, time = 0.77
Iteration 3/20 | SDE loss = 2.992e-01, MSE = 1.993e-07, exotic = 1.6675e-01, time = 0.77
Iteration 4/20 | SDE loss = 4.798e-01, MSE = 4.664e-07, exotic = 1.6904e-01, time = 0.77
Iteration 5/20 | SDE loss = 4.690e-01, MSE = 4.566e-07, exotic = 1.6478e-01, time = 0.77
Iteration 6/20 | SDE loss = 3.315e-01, MSE = 2.491e-07, exotic = 1.6585e-01, time = 0.78
Iteration 7/20 | SDE loss = 5.629e-01, MSE = 5.894e-07, exotic = 1.6980e-01, time = 0.77
Iteration 8/20 | SDE loss = 4.298e-01, MSE = 3.938e-07, exotic = 1.6757e-01, time = 0.77
Iteration 9/20 | SDE loss = 2.966e-01, MSE = 1.918e-07, exotic = 1.6905e-01, time = 0.78
Iteration 10/20 | SDE loss = 4.007e-01, MSE = 3.454e-07, exotic = 1.7083e-01, time = 0.77
Iteration 11/20 | SDE loss = 3.302e-01, MSE = 2.420e-07, exotic = 1.6922e-01, time = 0.78
Iteration 12/20 | SDE loss = 3.031e-01, MSE = 2.006e-07, exotic = 1.6973e-01, time = 0.77
Iteration 13/20 | SDE loss = 3.144e-01, MSE = 2.189e-07, exotic = 1.6889e-01, time = 0.78
Iteration 14/20 | SDE loss = 2.892e-01, MSE = 1.807e-07, exotic = 1.6909e-01, time = 0.77
Iteration 15/20 | SDE loss = 3.107e-01, MSE = 2.137e-07, exotic = 1.6860e-01, time = 0.77
Iteration 16/20 | SDE loss = 2.977e-01, MSE = 1.938e-07, exotic = 1.6890e-01, time = 0.77
Iteration 17/20 | SDE loss = 3.367e-01, MSE = 2.527e-07, exotic = 1.6863e-01, time = 0.77
Iteration 18/20 | SDE loss = 2.967e-01, MSE = 1.919e-07, exotic = 1.6909e-01, time = 0.78
Iteration 19/20 | SDE loss = 5.240e-01, MSE = 5.263e-07, exotic = 1.7321e-01, time = 0.78
Iteration 20/20 | SDE loss = 2.603e+00, MSE = 3.558e-06, exotic = 1.7502e-01, time = 0.77
Epoch 219/1000 | SDE average MSE = 4.655e-07, time = 15.47
Epoch 220/1000 | SDE training launched
Iteration 1/20 | SDE loss = 2.714e+00, MSE = 3.733e-06, exotic = 1.6330e-01, time = 0.76
Iteration 2/20 | SDE loss = 9.451e-01, MSE = 1.162e-06, exotic = 1.6700e-01, time = 0.77
Iteration 3/20 | SDE loss = 2.508e+00, MSE = 3.418e-06, exotic = 1.7786e-01, time = 0.77
Iteration 4/20 | SDE loss = 3.787e-01, MSE = 3.100e-07, exotic = 1.7245e-01, time = 0.77
Iteration 5/20 | SDE loss = 2.019e+00, MSE = 2.732e-06, exotic = 1.6571e-01, time = 0.78
Iteration 6/20 | SDE loss = 7.705e-01, MSE = 8.971e-07, exotic = 1.7075e-01, time = 0.77
Iteration 7/20 | SDE loss = 3.862e+00, MSE = 5.325e-06, exotic = 1.7844e-01, time = 0.78
Iteration 8/20 | SDE loss = 4.768e-01, MSE = 4.610e-07, exotic = 1.6967e-01, time = 0.77
Iteration 9/20 | SDE loss = 1.892e+00, MSE = 2.549e-06, exotic = 1.6595e-01, time = 0.77
Iteration 10/20 | SDE loss = 6.038e-01, MSE = 6.546e-07, exotic = 1.6697e-01, time = 0.77
Iteration 11/20 | SDE loss = 1.453e+00, MSE = 1.899e-06, exotic = 1.7315e-01, time = 0.77
